Unnamed: 0,sentence,#aspect terms,aspect_terms,at_polarity,main_sentiment
2955,"इसका location अच्छा है और fact यह है कि Hutner College पास में है और उनके prices बहुत reasonable है, जिससे students को बार-बार Suan वापस जाना पड़ता है।",2,"['location', 'prices']","['positive', 'positive']",positive
464,"अच्छा crowd है, एक hip japanese vibe के साथ अच्छी outdoor seating है।",2,"['outdoor seating', 'vibe']","['positive', 'positive']",positive
338,"Spectacular caviar से hospitable waitstaff तक, मैंने royalty की तरह इसके every second को feel और enjoy किया।",2,"['caviar', 'waitstaff']","['positive', 'positive']",positive
1374,Fries बहुत yummy होते हैं।,1,['Fries'],['positive'],positive
978,"Ambience अच्छा था, लेकिन service इतनी great नहीं थी।",2,"['Ambience', 'service']","['positive', 'negative']",positive
2496,मेरा fish एक incredible curry sauce में delicious था,2,"['fish', 'curry sauce']","['positive', 'positive']",positive
1198,यह place cheap lunch और dinner ले जाने के लिए सबसे उत्तम है।,2,"['lunch', 'dinner']","['positive', 'positive']",positive
2646,"यदि आपके पास dumpling fetish है, मैं आपको कुछ यहाँ try करने के लिए suggest करता हूँ।",1,['dumpling'],['positive'],positive
1285,"Pizza- NYC में एकमात्र pizza जिस पर additional toppings नहीं होता है - crust का taste सबसे अच्छा होता है, freshly पका हुआ bread है।  ",5,"['Pizza', 'crust', 'pizza', 'toppings', 'bread']","['positive', 'positive', 'positive', 'neutral', 'positive']",positive
1331,Shrimp scampi शानदार थी और antipasti ज़्यादा मात्रा में थी।,2,"['Shrimp scampi', 'antipasti']","['positive', 'positive']",positive
1361,"उनका eggplant कितना delicate, sweet tender है!",1,['eggplant'],['positive'],positive
1029,"हमने Nina के block में park किया, people के साथ obviously अपना pizzas enjoy करने के लिए place अच्छा दिखता था।",2,"['place', 'pizzas']","['positive', 'positive']",positive
1005,सभी food गर्म और tasty थे।,1,['food'],['positive'],positive
1833,मैंने सब कुछ enjoy किया है जो भी मैंने पाया है और fish बहुत fresh है और हमेशा great तरीके से prepare किया गया है।,1,['fish'],['positive'],positive
1105,"इसके अलावा, tiramisu के delicious और perfect slice के साथ meal top पर है।",2,"['tiramisu', 'meal']","['positive', 'neutral']",positive
2840,Filet mignon dish कमाल का था।,1,['Filet mignon dish'],['positive'],positive
1007,Pizza बाहर खाने के लिए यह एक great place है लेकिन take-out pizza के लिए अच्छा place नहीं है।,2,"['Pizza', 'take-out pizza']","['positive', 'negative']",positive
696,"Pizza स्वादिष्ट है- वे सस्ते, जमे, कटे हुए cheese के बजाय fresh mozzarella का use करते हैं जो most pizzaria's में common है। ",3,"['Pizza', 'fresh mozzarella', 'cheese']","['positive', 'positive', 'negative']",positive
2533,"Empty table पाने में केवल five या लगभग इतने मिनट लगे, लेकिन standing up रहना भी इतना bad नहीं था।",1,['table'],['positive'],positive
841,"यदि आप कुछ roast duck, pork या chicken on rice with ginger चाहते हैं, तो उन्हें आज़माएं!",3,"['roast duck', 'pork', 'chicken on rice with ginger']","['positive', 'positive', 'positive']",positive
1603,Decent wine selection too.,1,['wine selection'],['positive'],positive
2953,Place's decor और hidden bathrooms अच्छी मुस्कान के लिए बना है।,2,"['decor', 'bathrooms']","['positive', 'positive']",positive
2952,Service कमाल का है और मेरा crab-cake eggs benedict अच्छा नहीं बन सका।,2,"['Service', 'crab-cake eggs benedict']","['positive', 'positive']",positive
1313,"लेकिन last night के बाद, Spice Grill एकमात्र ऐसी place है जहां मैं indian cuisine खा रहा हूं।",1,['indian cuisine'],['positive'],positive
226,"Photobook menu एक लाजवाब touch था, जो पक्का मेरे ग्रुप को help करने और मैंने हम लोगों द्वारा order किए गए fried chicken, pork chop, और noodle dishes को लिया था।",4,"['menu', 'fried chicken', 'pork chop', 'noodle dishes']","['positive', 'neutral', 'neutral', 'neutral']",positive
